Familia;Formato;Color;Modelo;;Imagen;Desc._Familia;Desc._Articulo;Estado;Tarifa;Tarifa_Cial.;PV_Calidad_100;Grupo_Tarifa;Desc._Caja;Desc._Marca;Desc._Envase;EAN13;;Cod._SASO;UM;Pz/Caja;M2/Caja;Cj/Pallet;M2/Pallet;Kg/Caja;Kg/Pallet;Largo_PL_cm;Ancho_PL_cm;Alto_PL_cm;Remontable;Espesor_(mm);Fecha_de_alta;Desc._Marca_web;Desc._Serie_promo;Desc._Familia_web;Id._Articulo;Moodboard;Coleccion_web;Serie_web;Efecto_web;Gama_web;Tipo_de_uso;Tipo_complementario;Tipo_clasificacion;Acabado_pieza_web;Variacion_cromatica;Relieve_web;Relieve;Texturizado;Graficas;UNE-EN_ISO_10545-7;UNE_41901:2017_EX;Deslizamiento_DIN_51130;DIN_51097;Grupo_B(X)_UNE-EN_14411;Tipo_baldosa;PTV_(DRY);PTV_(WET);UPEC;DCOF_ANSI_A326.3;Resistencia_flexion;Marca_web;Ref._Catalogo;Formato;Catalogo_web;URL_imagen_PIM;Estado_PIM;Ancho;Alto;Espesor_mm;area;Medida;Nombre;Color_ok;Imagen_web;Num_Pagina
1;302;37;4077;0013020374077;SI;PVTO.;45x45 BADEM PERLA;A;SI;SI;13.5000;RED01;PAMESA;PAMESA;F/52/07;8429991081454;;8429991773267;M2;7;1.42;52;73.84;26.00;1,372.00;120.00;80.00;105.00;;;04/12/2014;ATRIUM;SERIE ATRIUM;PAVIMENTO PASTA ROJA;0013020374077;;RED BODY;BADEM;CEMENTO;;PAVIMENTO;BASE;BASE;BRILLO;VARIACION LEVE;;NO;;6;PEI IV;;;;GRUPO BIIa;GL Esmaltado;;;NO;;1100-1900 N - 30-40 N/mm2;3;001.302.0037.04077;45X45;CATLOGO PAMESA;;;45;45;9,5;2025;45x45;BADEM;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0013020374077.jpg;594
2;870;37;4077;0028700374077;SI;RVTO.;33,3x55 BADEM PERLA;A;SI;SI;14.0000;RED14;PAMESA;PAMESA;F/48/10;8429991077235;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;22/10/2014;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700374077;;RED BODY;BADEM;CEMENTO;;REVESTIMIENTO;BASE;BASE;BRILLO;VARIACION LEVE;;NO;;8;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0037.04077;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BADEM;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700374077.jpg;594
2;870;37;4091;0028700374091;SI;RVTO.;33,3x55 ONDAS BADEM PERLA;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991077273;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;22/10/2014;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700374091;;RED BODY;BADEM;CEMENTO;;REVESTIMIENTO;DECORADO;DECORADO;BRILLO;VARIACION LEVE;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0037.04091;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;ONDAS BADEM;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700374091.jpg;594
2;870;37;4090;0028700374090;SI;RVTO.;33,3x55 RLV.BADEM PERLA;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991077259;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;22/10/2014;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700374090;;RED BODY;BADEM;CEMENTO;;REVESTIMIENTO;DECORADO;DECORADO;BRILLO;VARIACION ALTA;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0037.04090;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;RLV.BADEM;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700374090.jpg;594
2;870;12;4078;0028700124078;SI;RVTO.;33,3x55 BRILLO BLANCO;A;SI;SI;14.0000;RED14;PAMESA;PAMESA;F/48/10;8429991075637;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;01/10/2014;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700124078;;RED BODY;BLANCO-BYBLOS-EGEO;;;REVESTIMIENTO;BASE;BASE;BRILLO;ASPECTO UNIFORME;NO;NO;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0012.04078;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BRILLO;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700124078.jpg;595
2;870;174;4086;0028701744086;SI;RVTO.;33,3x55 BYBLOS BCO.MATE;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991236205;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;14/08/2015;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028701744086;;RED BODY;BLANCO-BYBLOS-EGEO;BASICO;;REVESTIMIENTO;BASE;BASE;MATE;ASPECTO UNIFORME;NO;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0174.04086;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BYBLOS;BCO.MATE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028701744086.jpg;595
2;870;12;4086;0028700124086;SI;RVTO.;33,3x55 BYBLOS BLANCO;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991076733;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;14/10/2014;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700124086;;RED BODY;BLANCO-BYBLOS-EGEO;BASICO;;REVESTIMIENTO;BASE;BASE;BRILLO;ASPECTO UNIFORME;NO;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0012.04086;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BYBLOS;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700124086.jpg;595
2;870;174;4087;0028701744087;SI;RVTO.;33,3x55 EGEO BCO.MATE;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991236212;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;14/08/2015;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028701744087;;RED BODY;BLANCO-BYBLOS-EGEO;BASICO;;REVESTIMIENTO;BASE;BASE;MATE;ASPECTO UNIFORME;NO;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0174.04087;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;EGEO;BCO.MATE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028701744087.jpg;595
2;870;12;4087;0028700124087;SI;RVTO.;33,3x55 EGEO BLANCO;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991076740;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;14/10/2014;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700124087;;RED BODY;BLANCO-BYBLOS-EGEO;BASICO;;REVESTIMIENTO;BASE;BASE;BRILLO;ASPECTO UNIFORME;NO;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0012.04087;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;EGEO;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700124087.jpg;595
2;870;12;5018;0028700033814;SI;RVTO.;33,3x55 MATE BLANCO;A;SI;SI;0.0000;RED14;PAMESA;PAMESA;F/48/10;8429991075644;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;08/07/2025;PAMESA;PAMESA;REVESTIMIENTO PASTA ROJA;0028700033814;;RED BODY;BLANCO-BYBLOS-EGEO;BASICO;;REVESTIMIENTO;BASE;;MATE;ASPECTO UNIFORME;;NO;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;1;002.870.0012.05018;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;MATE;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700033814.jpg;595
1;302;12;3677;0013020123677;SI;PVTO.;45x45 BLAZE BLANCO;A;SI;SI;13.5000;RED01;PAMESA;PAMESA;F/52/07;8429991288006;;8429991773267;M2;7;1.42;52;73.84;26.00;1,372.00;120.00;80.00;105.00;;;25/11/2016;ATRIUM;SERIE ATRIUM;PAVIMENTO PASTA ROJA;0013020123677;;RED BODY;BLAZE;CEMENTO;;PAVIMENTO;BASE;BASE;MATE;VARIACION LEVE;;NO;;9;PEI IV;SIN CLASE;;;GRUPO BIIa;GL Esmaltado;;;NO;;1100-1900 N - 30-40 N/mm2;3;001.302.0012.03677;45X45;CATLOGO PAMESA;;;45;45;9,5;2025;45x45;BLAZE;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0013020123677.jpg;623
1;302;37;3677;0013020373677;SI;PVTO.;45x45 BLAZE PERLA;A;SI;SI;13.5000;RED01;PAMESA;PAMESA;F/52/07;8429991288020;;8429991773267;M2;7;1.42;52;73.84;26.00;1,372.00;120.00;80.00;105.00;;;25/11/2016;ATRIUM;SERIE ATRIUM;PAVIMENTO PASTA ROJA;0013020373677;;RED BODY;BLAZE;CEMENTO;;PAVIMENTO;BASE;BASE;MATE;VARIACION LEVE;;NO;;9;PEI IV;SIN CLASE;;;GRUPO BIIa;GL Esmaltado;;;NO;;1100-1900 N - 30-40 N/mm2;3;001.302.0037.03677;45X45;CATLOGO PAMESA;;;45;45;9,5;2025;45x45;BLAZE;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0013020373677.jpg;623
1;302;297;3677;0013022973677;SI;PVTO.;45x45 BLAZE TORTORA;A;SI;SI;13.5000;RED01;PAMESA;PAMESA;F/52/07;8429991288013;;8429991773267;M2;7;1.42;52;73.84;26.00;1,372.00;120.00;80.00;105.00;;;25/11/2016;ATRIUM;SERIE ATRIUM;PAVIMENTO PASTA ROJA;0013022973677;;RED BODY;BLAZE;CEMENTO;;PAVIMENTO;BASE;BASE;MATE;VARIACION LEVE;;NO;;9;PEI III;SIN CLASE;;;GRUPO BIIa;GL Esmaltado;;;NO;;1100-1900 N - 30-40 N/mm2;3;001.302.0297.03677;45X45;CATLOGO PAMESA;;;45;45;9,5;2025;45x45;BLAZE;TORTORA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0013022973677.jpg;623
2;870;12;3677;0028700123677;SI;RVTO.;33,3x55 BLAZE BLANCO;A;SI;SI;14.0000;RED14;PAMESA;PAMESA;F/48/10;8429991288129;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700123677;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;BASE;BASE;MATE;VARIACION LEVE;;NO;;9;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0012.03677;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BLAZE;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700123677.jpg;598
2;870;37;3677;0028700373677;SI;RVTO.;33,3x55 BLAZE PERLA;A;SI;SI;14.0000;RED14;PAMESA;PAMESA;F/48/10;8429991288136;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700373677;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;BASE;BASE;MATE;VARIACION LEVE;;NO;;9;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0037.03677;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BLAZE;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700373677.jpg;598
2;870;297;3677;0028702973677;SI;RVTO.;33,3x55 BLAZE TORTORA;A;SI;SI;14.0000;RED14;PAMESA;PAMESA;F/48/10;8429991288143;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028702973677;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;BASE;BASE;MATE;VARIACION LEVE;;NO;;9;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0297.03677;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BLAZE;TORTORA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028702973677.jpg;598
2;870;12;3694;0028700123694;SI;RVTO.;33,3x55 BLAZE ONDAS BLANCO;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991288181;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700123694;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;DECORADO;RLV DECORADO;MATE;VARIACION LEVE;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0012.03694;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BLAZE ONDAS;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700123694.jpg;598
2;870;37;3694;0028700373694;SI;RVTO.;33,3x55 BLAZE ONDAS PERLA;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991288198;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700373694;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;DECORADO;RLV DECORADO;MATE;VARIACION LEVE;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0037.03694;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BLAZE ONDAS;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700373694.jpg;598
2;870;297;3694;0028702973694;SI;RVTO.;33,3x55 BLAZE ONDAS TORTORA;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991288204;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028702973694;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;DECORADO;RLV DECORADO;MATE;VARIACION LEVE;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0297.03694;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;BLAZE ONDAS;TORTORA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028702973694.jpg;598
2;870;12;3695;0028700123695;SI;RVTO.;33,3x55 RLV.BLAZE BLANCO;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991288150;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700123695;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;DECORADO;DECORADO;MATE;VARIACION LEVE;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0012.03695;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;RLV.BLAZE;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700123695.jpg;598
2;870;37;3695;0028700373695;SI;RVTO.;33,3x55 RLV.BLAZE PERLA;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991288167;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028700373695;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;DECORADO;DECORADO;MATE;VARIACION LEVE;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0037.03695;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;RLV.BLAZE;PERLA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028700373695.jpg;598
2;870;297;3695;0028702973695;SI;RVTO.;33,3x55 RLV.BLAZE TORTORA;A;SI;SI;14.7500;RED13;PAMESA;PAMESA;F/48/10;8429991288174;;8429991773281;M2;10;1.84;48;88.32;28.00;1,364.00;120.00;80.00;115.00;3;8.80;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0028702973695;;RED BODY;BLAZE;CEMENTO;;REVESTIMIENTO;DECORADO;DECORADO;MATE;VARIACION LEVE;;SI;;4;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.870.0297.03695;33,3x55;CATLOGO PAMESA;;;33,3;55;8,8;1831,5;33.3x55;RLV.BLAZE;TORTORA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0028702973695.jpg;598
2;655;12;5036;0026550125036;SI;RVTO.;31,6x60 ALASKA BLANCO;A;SI;SI;15.7500;RED12;PAMESA;PAMESA;F/48/08;8429991901288;;8429991773281;M2;8;1.52;48;72.96;26.00;1,268.00;120.00;80.00;109.00;3;9.50;10/01/2008;PAMESA;PAMESA;REVESTIMIENTO PASTA ROJA;0026550125036;;RED BODY;BLANCO;BASICO;;REVESTIMIENTO;BASE;BASE;BRILLO;ASPECTO UNIFORME;;NO;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;1;002.655.0012.05036;31,6x60;CATLOGO PAMESA;;;31,6;60;9,5;1896;31.6x60;ALASKA;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0026550125036.jpg;596
2;655;12;5037;0026550125037;SI;RVTO.;31,6x60 TORONTO BLANCO;A;SI;SI;15.7500;RED12;PAMESA;PAMESA;F/48/08;8429991901257;;8429991773281;M2;8;1.52;48;72.96;26.00;1,268.00;120.00;80.00;109.00;3;9.50;10/01/2008;PAMESA;PAMESA;REVESTIMIENTO PASTA ROJA;0026550125037;;RED BODY;BLANCO;BASICO;;REVESTIMIENTO;BASE;BASE;MATE;ASPECTO UNIFORME;;NO;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;1;002.655.0012.05037;31,6x60;CATLOGO PAMESA;;;31,6;60;9,5;1896;31.6x60;TORONTO;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0026550125037.jpg;596
2;185;12;4078;0021850124078;SI;RVTO.;25x70 BRILLO BLANCO;A;SI;SI;14.5000;RED08;PAMESA;PAMESA;S/64/09;8429991078614;;8429991773281;M2;9;1.58;64;101.12;24.64;1,596.96;110.00;110.00;114.00;3;8.50;17/11/2014;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0021850124078;;RED BODY;BLANCO;;;REVESTIMIENTO;BASE;BASE;BRILLO;ASPECTO UNIFORME;NO;NO;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.185.0012.04078;25x70;CATLOGO PAMESA;;;25;70;8,5;1750;25x70;BRILLO;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0021850124078.jpg;596
2;185;12;5018;0021850033813;SI;RVTO.;25x70 MATE BLANCO;A;SI;SI;0.0000;RED08;PAMESA;PAMESA;S/64/09;8429991078621;;8429991773281;M2;9;1.58;64;101.12;24.64;1,596.96;110.00;110.00;114.00;3;8.50;08/07/2025;PAMESA;PAMESA;REVESTIMIENTO PASTA ROJA;0021850033813;;RED BODY;BLANCO;BASICO;;REVESTIMIENTO;BASE;;MATE;ASPECTO UNIFORME;;NO;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;1;002.185.0012.05018;25x70;CATLOGO PAMESA;;;25;70;8,5;1750;25x70;MATE;BLANCO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0021850033813.jpg;596
2;185;63;3693;0021850633693;SI;RVTO.;25x70 RLV.DUNA BCO.BRILLO;A;SI;SI;14.5000;RED07;PAMESA;PAMESA;S/64/09;8429991288211;;8429991773281;M2;9;1.58;64;101.12;24.64;1,596.96;110.00;110.00;114.00;3;8.50;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0021850633693;;RED BODY;BLANCO;BASICO;;REVESTIMIENTO;DECORADO;RLV DECORADO;BRILLO;ASPECTO UNIFORME;NO;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.185.0063.03693;25x70;CATLOGO PAMESA;;;25;70;8,5;1750;25x70;RLV.DUNA;BCO.BRILLO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0021850633693.jpg;596
2;185;174;3693;0021851743693;SI;RVTO.;25x70 RLV.DUNA BCO.MATE;A;SI;SI;14.5000;RED07;PAMESA;PAMESA;S/64/09;8429991288228;;8429991773281;M2;9;1.58;64;101.12;24.64;1,596.96;110.00;110.00;114.00;3;8.50;25/11/2016;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0021851743693;;RED BODY;BLANCO;BASICO;;REVESTIMIENTO;DECORADO;RLV DECORADO;MATE;ASPECTO UNIFORME;NO;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.185.0174.03693;25x70;CATLOGO PAMESA;;;25;70;8,5;1750;25x70;RLV.DUNA;BCO.MATE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0021851743693.jpg;596
2;734;17;4379;0027340174379;SI;RVTO.;34x50 BRITANIA ARENA;A;SI;SI;16.7500;RED15;PAMESA;PAMESA;C/48/09;8429991569662;;8429991773281;M2;9;1.50;48;72.00;25.20;1,229.60;95.00;95.00;;;11.00;26/08/2020;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0027340174379;;RED BODY;BRITANIA;PIEDRA;;REVESTIMIENTO;BASE;BASE;MATE;VARIACION ALTA;;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.734.0017.04379;34x50;CATLOGO PAMESA;;;34;50;10;1700;34x50;BRITANIA;ARENA;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0027340174379.jpg;597
2;734;28;4379;0027340284379;SI;RVTO.;34x50 BRITANIA MARENGO;A;SI;SI;16.7500;RED15;PAMESA;PAMESA;C/48/09;8429991569679;;8429991773281;M2;9;1.50;48;72.00;25.20;1,229.60;95.00;95.00;;;11.00;26/08/2020;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0027340284379;;RED BODY;BRITANIA;PIEDRA;;REVESTIMIENTO;BASE;BASE;MATE;VARIACION ALTA;;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.734.0028.04379;34x50;CATLOGO PAMESA;;;34;50;10;1700;34x50;BRITANIA;MARENGO;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0027340284379.jpg;597
2;734;160;4379;0027341604379;SI;RVTO.;34x50 BRITANIA NOCE;A;SI;SI;16.7500;RED15;PAMESA;PAMESA;C/48/09;8429991569693;;8429991773281;M2;9;1.50;48;72.00;25.20;1,229.60;95.00;95.00;;;11.00;26/08/2020;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0027341604379;;RED BODY;BRITANIA;PIEDRA;;REVESTIMIENTO;BASE;BASE;MATE;VARIACION ALTA;;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.734.0160.04379;34x50;CATLOGO PAMESA;;;34;50;10;1700;34x50;BRITANIA;NOCE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0027341604379.jpg;597
2;734;52;4379;0027340524379;SI;RVTO.;34x50 BRITANIA OCRE;A;SI;SI;16.7500;RED15;PAMESA;PAMESA;C/48/09;8429991569686;;8429991773281;M2;9;1.50;48;72.00;25.20;1,229.60;95.00;95.00;;;11.00;26/08/2020;ATRIUM;SERIE ATRIUM;REVESTIMIENTO PASTA ROJA;0027340524379;;RED BODY;BRITANIA;PIEDRA;;REVESTIMIENTO;BASE;BASE;MATE;VARIACION ALTA;;SI;;;;SIN CLASE;;;GRUPO BIII;GL Esmaltado;;;NO;;600-900 N - 15-25 N/mm2;3;002.734.0052.04379;34x50;CATLOGO PAMESA;;;34;50;10;1700;34x50;BRITANIA;OCRE;https://www.pamesa.com/ERP/4.0/empresas/151/045/imagenes/t00010602/0027340524379.jpg;597
